domain,analysis_level,score,dem_count,rep_count,classification,total_count,dimension,sentiment_cat,topic,local_cat,has_local,dimension_count
thegrio.com,sentiment_cat_topic,100.0,10,0,Democrat,10,,Positive,Politics,,False,3
thegrio.com,sentiment_cat_topic,100.0,15,0,Democrat,15,,Positive,Mixed,,False,3
thegrio.com,sentiment_cat_topic,100.0,1,0,Democrat,1,,Positive,Non Politics,,False,3
thegrio.com,sentiment_cat_topic,100.0,5,0,Democrat,5,,Negative,Politics,,False,3
thegrio.com,sentiment_cat_topic,100.0,3,0,Democrat,3,,Negative,Mixed,,False,3
thegrio.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Non Politics,,False,3
thegrio.com,full_combination,100.0,2,0,Democrat,2,,Positive,Politics,local,True,2
thegrio.com,full_combination,100.0,8,0,Democrat,8,,Positive,Politics,non_local,True,2
thegrio.com,full_combination,100.0,2,0,Democrat,2,,Positive,Mixed,local,True,2
thegrio.com,full_combination,100.0,13,0,Democrat,13,,Positive,Mixed,non_local,True,2
thegrio.com,full_combination,100.0,0,0,Both,0,,Positive,Non Politics,local,True,2
thegrio.com,full_combination,100.0,1,0,Democrat,1,,Positive,Non Politics,non_local,True,2
thegrio.com,full_combination,100.0,1,0,Democrat,1,,Negative,Politics,local,True,2
thegrio.com,full_combination,100.0,4,0,Democrat,4,,Negative,Politics,non_local,True,2
thegrio.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
thegrio.com,full_combination,100.0,3,0,Democrat,3,,Negative,Mixed,non_local,True,2
thegrio.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
thegrio.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.rappler.com,domain_only,100.0,1,1,Both,2,,,,,False,1
www.rappler.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Positive,,,False,1
www.rappler.com,single_dimension,100.0,1,1,Both,2,sentiment_cat,Negative,,,False,1
www.rappler.com,single_dimension,100.0,1,0,Democrat,1,topic,,Politics,,False,1
www.rappler.com,single_dimension,100.0,0,1,Republican,1,topic,,Mixed,,False,1
www.rappler.com,single_dimension,100.0,0,0,Both,0,local_cat,,,local,False,1
www.rappler.com,single_dimension,100.0,1,1,Both,2,local_cat,,,non_local,False,1
www.rappler.com,sentiment_cat_topic,100.0,0,0,Both,0,,Positive,Politics,,False,3
www.rappler.com,sentiment_cat_topic,100.0,0,0,Both,0,,Positive,Mixed,,False,3
www.rappler.com,sentiment_cat_topic,100.0,1,0,Democrat,1,,Negative,Politics,,False,3
www.rappler.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Negative,Mixed,,False,3
www.rappler.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,local,True,2
www.rappler.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.rappler.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,local,True,2
www.rappler.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
www.rappler.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.rappler.com,full_combination,100.0,1,0,Democrat,1,,Negative,Politics,non_local,True,2
www.rappler.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.rappler.com,full_combination,100.0,0,1,Republican,1,,Negative,Mixed,non_local,True,2
www.thetelegraph.com,domain_only,100.0,2,7,Republican,9,,,,,False,1
www.thetelegraph.com,single_dimension,100.0,2,7,Republican,9,sentiment_cat,Positive,,,False,1
www.thetelegraph.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.thetelegraph.com,single_dimension,100.0,2,2,Both,4,topic,,Non Politics,,False,1
www.thetelegraph.com,single_dimension,100.0,0,4,Republican,4,topic,,Mixed,,False,1
www.thetelegraph.com,single_dimension,100.0,0,1,Republican,1,topic,,Politics,,False,1
www.thetelegraph.com,single_dimension,100.0,2,7,Republican,9,local_cat,,,local,False,1
www.thetelegraph.com,single_dimension,100.0,0,0,Both,0,local_cat,,,non_local,False,1
www.thetelegraph.com,sentiment_cat_topic,100.0,2,2,Both,4,,Positive,Non Politics,,False,3
www.thetelegraph.com,sentiment_cat_topic,100.0,0,4,Republican,4,,Positive,Mixed,,False,3
www.thetelegraph.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Politics,,False,3
www.thetelegraph.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.thetelegraph.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
www.thetelegraph.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Politics,,False,3
www.thetelegraph.com,full_combination,100.0,2,2,Both,4,,Positive,Non Politics,local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
www.thetelegraph.com,full_combination,100.0,0,4,Republican,4,,Positive,Mixed,local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
www.thetelegraph.com,full_combination,100.0,0,1,Republican,1,,Positive,Politics,local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.thetelegraph.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
chicagodefender.com,domain_only,57.5,8,0,Democrat,8,,,,,False,1
chicagodefender.com,single_dimension,57.5,8,0,Democrat,8,sentiment_cat,Positive,,,False,1
chicagodefender.com,single_dimension,57.5,0,0,Both,0,sentiment_cat,Negative,,,False,1
chicagodefender.com,single_dimension,57.5,6,0,Democrat,6,topic,,Mixed,,False,1
chicagodefender.com,single_dimension,57.5,2,0,Democrat,2,topic,,Politics,,False,1
chicagodefender.com,single_dimension,57.5,3,0,Democrat,3,local_cat,,,local,False,1
chicagodefender.com,single_dimension,57.5,5,0,Democrat,5,local_cat,,,non_local,False,1
chicagodefender.com,sentiment_cat_topic,57.5,6,0,Democrat,6,,Positive,Mixed,,False,3
chicagodefender.com,sentiment_cat_topic,57.5,2,0,Democrat,2,,Positive,Politics,,False,3
chicagodefender.com,sentiment_cat_topic,57.5,0,0,Both,0,,Negative,Mixed,,False,3
chicagodefender.com,sentiment_cat_topic,57.5,0,0,Both,0,,Negative,Politics,,False,3
chicagodefender.com,full_combination,57.5,3,0,Democrat,3,,Positive,Mixed,local,True,2
chicagodefender.com,full_combination,57.5,3,0,Democrat,3,,Positive,Mixed,non_local,True,2
chicagodefender.com,full_combination,57.5,0,0,Both,0,,Positive,Politics,local,True,2
chicagodefender.com,full_combination,57.5,2,0,Democrat,2,,Positive,Politics,non_local,True,2
chicagodefender.com,full_combination,57.5,0,0,Both,0,,Negative,Mixed,local,True,2
chicagodefender.com,full_combination,57.5,0,0,Both,0,,Negative,Mixed,non_local,True,2
chicagodefender.com,full_combination,57.5,0,0,Both,0,,Negative,Politics,local,True,2
chicagodefender.com,full_combination,57.5,0,0,Both,0,,Negative,Politics,non_local,True,2
www.wnewsj.com,domain_only,80.0,2,21,Republican,23,,,,,False,1
www.wnewsj.com,single_dimension,80.0,1,20,Republican,21,sentiment_cat,Positive,,,False,1
www.wnewsj.com,single_dimension,80.0,1,1,Both,2,sentiment_cat,Negative,,,False,1
www.wnewsj.com,single_dimension,80.0,1,1,Both,2,topic,,Politics,,False,1
www.wnewsj.com,single_dimension,80.0,1,17,Republican,18,topic,,Mixed,,False,1
www.wnewsj.com,single_dimension,80.0,0,3,Republican,3,topic,,Non Politics,,False,1
www.wnewsj.com,single_dimension,80.0,0,8,Republican,8,local_cat,,,local,False,1
www.wnewsj.com,single_dimension,80.0,2,13,Republican,15,local_cat,,,non_local,False,1
www.wnewsj.com,sentiment_cat_topic,80.0,1,1,Both,2,,Positive,Politics,,False,3
www.wnewsj.com,sentiment_cat_topic,80.0,0,16,Republican,16,,Positive,Mixed,,False,3
www.wnewsj.com,sentiment_cat_topic,80.0,0,3,Republican,3,,Positive,Non Politics,,False,3
www.wnewsj.com,sentiment_cat_topic,80.0,0,0,Both,0,,Negative,Politics,,False,3
www.wnewsj.com,sentiment_cat_topic,80.0,1,1,Both,2,,Negative,Mixed,,False,3
www.wnewsj.com,sentiment_cat_topic,80.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.wnewsj.com,full_combination,80.0,0,0,Both,0,,Positive,Politics,local,True,2
www.wnewsj.com,full_combination,80.0,1,1,Both,2,,Positive,Politics,non_local,True,2
www.wnewsj.com,full_combination,80.0,0,6,Republican,6,,Positive,Mixed,local,True,2
www.wnewsj.com,full_combination,80.0,0,10,Republican,10,,Positive,Mixed,non_local,True,2
www.wnewsj.com,full_combination,80.0,0,2,Republican,2,,Positive,Non Politics,local,True,2
www.wnewsj.com,full_combination,80.0,0,1,Republican,1,,Positive,Non Politics,non_local,True,2
www.wnewsj.com,full_combination,80.0,0,0,Both,0,,Negative,Politics,local,True,2
www.wnewsj.com,full_combination,80.0,0,0,Both,0,,Negative,Politics,non_local,True,2
www.wnewsj.com,full_combination,80.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.wnewsj.com,full_combination,80.0,1,1,Both,2,,Negative,Mixed,non_local,True,2
www.wnewsj.com,full_combination,80.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.wnewsj.com,full_combination,80.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
splinternews.com,domain_only,72.5,8,0,Democrat,8,,,,,False,1
splinternews.com,single_dimension,72.5,5,0,Democrat,5,sentiment_cat,Positive,,,False,1
splinternews.com,single_dimension,72.5,3,0,Democrat,3,sentiment_cat,Negative,,,False,1
splinternews.com,single_dimension,72.5,5,0,Democrat,5,topic,,Mixed,,False,1
splinternews.com,single_dimension,72.5,2,0,Democrat,2,topic,,Non Politics,,False,1
splinternews.com,single_dimension,72.5,1,0,Democrat,1,topic,,Politics,,False,1
splinternews.com,single_dimension,72.5,2,0,Democrat,2,local_cat,,,local,False,1
splinternews.com,single_dimension,72.5,6,0,Democrat,6,local_cat,,,non_local,False,1
splinternews.com,sentiment_cat_topic,72.5,3,0,Democrat,3,,Positive,Mixed,,False,3
splinternews.com,sentiment_cat_topic,72.5,1,0,Democrat,1,,Positive,Non Politics,,False,3
splinternews.com,sentiment_cat_topic,72.5,1,0,Democrat,1,,Positive,Politics,,False,3
splinternews.com,sentiment_cat_topic,72.5,2,0,Democrat,2,,Negative,Mixed,,False,3
splinternews.com,sentiment_cat_topic,72.5,1,0,Democrat,1,,Negative,Non Politics,,False,3
splinternews.com,sentiment_cat_topic,72.5,0,0,Both,0,,Negative,Politics,,False,3
splinternews.com,full_combination,72.5,1,0,Democrat,1,,Positive,Mixed,local,True,2
splinternews.com,full_combination,72.5,2,0,Democrat,2,,Positive,Mixed,non_local,True,2
splinternews.com,full_combination,72.5,1,0,Democrat,1,,Positive,Non Politics,local,True,2
splinternews.com,full_combination,72.5,0,0,Both,0,,Positive,Non Politics,non_local,True,2
splinternews.com,full_combination,72.5,0,0,Both,0,,Positive,Politics,local,True,2
splinternews.com,full_combination,72.5,1,0,Democrat,1,,Positive,Politics,non_local,True,2
splinternews.com,full_combination,72.5,0,0,Both,0,,Negative,Mixed,local,True,2
splinternews.com,full_combination,72.5,2,0,Democrat,2,,Negative,Mixed,non_local,True,2
splinternews.com,full_combination,72.5,0,0,Both,0,,Negative,Non Politics,local,True,2
splinternews.com,full_combination,72.5,1,0,Democrat,1,,Negative,Non Politics,non_local,True,2
splinternews.com,full_combination,72.5,0,0,Both,0,,Negative,Politics,local,True,2
splinternews.com,full_combination,72.5,0,0,Both,0,,Negative,Politics,non_local,True,2
www.pastemagazine.com,domain_only,80.0,2,0,Democrat,2,,,,,False,1
www.pastemagazine.com,single_dimension,80.0,1,0,Democrat,1,sentiment_cat,Positive,,,False,1
www.pastemagazine.com,single_dimension,80.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
www.pastemagazine.com,single_dimension,80.0,2,0,Democrat,2,topic,,Politics,,False,1
www.pastemagazine.com,single_dimension,80.0,0,0,Both,0,local_cat,,,local,False,1
www.pastemagazine.com,single_dimension,80.0,2,0,Democrat,2,local_cat,,,non_local,False,1
www.pastemagazine.com,sentiment_cat_topic,80.0,1,0,Democrat,1,,Positive,Politics,,False,3
www.pastemagazine.com,sentiment_cat_topic,80.0,1,0,Democrat,1,,Negative,Politics,,False,3
www.pastemagazine.com,full_combination,80.0,0,0,Both,0,,Positive,Politics,local,True,2
www.pastemagazine.com,full_combination,80.0,1,0,Democrat,1,,Positive,Politics,non_local,True,2
www.pastemagazine.com,full_combination,80.0,0,0,Both,0,,Negative,Politics,local,True,2
www.pastemagazine.com,full_combination,80.0,1,0,Democrat,1,,Negative,Politics,non_local,True,2
www.birminghamtimes.com,domain_only,70.0,5,0,Democrat,5,,,,,False,1
www.birminghamtimes.com,single_dimension,70.0,5,0,Democrat,5,sentiment_cat,Positive,,,False,1
www.birminghamtimes.com,single_dimension,70.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.birminghamtimes.com,single_dimension,70.0,3,0,Democrat,3,topic,,Mixed,,False,1
www.birminghamtimes.com,single_dimension,70.0,2,0,Democrat,2,topic,,Politics,,False,1
www.birminghamtimes.com,single_dimension,70.0,3,0,Democrat,3,local_cat,,,local,False,1
www.birminghamtimes.com,single_dimension,70.0,2,0,Democrat,2,local_cat,,,non_local,False,1
www.birminghamtimes.com,sentiment_cat_topic,70.0,3,0,Democrat,3,,Positive,Mixed,,False,3
www.birminghamtimes.com,sentiment_cat_topic,70.0,2,0,Democrat,2,,Positive,Politics,,False,3
www.birminghamtimes.com,sentiment_cat_topic,70.0,0,0,Both,0,,Negative,Mixed,,False,3
www.birminghamtimes.com,sentiment_cat_topic,70.0,0,0,Both,0,,Negative,Politics,,False,3
www.birminghamtimes.com,full_combination,70.0,1,0,Democrat,1,,Positive,Mixed,local,True,2
www.birminghamtimes.com,full_combination,70.0,2,0,Democrat,2,,Positive,Mixed,non_local,True,2
www.birminghamtimes.com,full_combination,70.0,2,0,Democrat,2,,Positive,Politics,local,True,2
www.birminghamtimes.com,full_combination,70.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.birminghamtimes.com,full_combination,70.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.birminghamtimes.com,full_combination,70.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.birminghamtimes.com,full_combination,70.0,0,0,Both,0,,Negative,Politics,local,True,2
www.birminghamtimes.com,full_combination,70.0,0,0,Both,0,,Negative,Politics,non_local,True,2
muscatinejournal.com,domain_only,72.5,5,1,Democrat,6,,,,,False,1
muscatinejournal.com,single_dimension,72.5,4,1,Democrat,5,sentiment_cat,Positive,,,False,1
muscatinejournal.com,single_dimension,72.5,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
muscatinejournal.com,single_dimension,72.5,2,0,Democrat,2,topic,,Politics,,False,1
muscatinejournal.com,single_dimension,72.5,3,1,Democrat,4,topic,,Mixed,,False,1
muscatinejournal.com,single_dimension,72.5,2,0,Democrat,2,local_cat,,,local,False,1
muscatinejournal.com,single_dimension,72.5,3,1,Democrat,4,local_cat,,,non_local,False,1
muscatinejournal.com,sentiment_cat_topic,72.5,1,0,Democrat,1,,Positive,Politics,,False,3
muscatinejournal.com,sentiment_cat_topic,72.5,3,1,Democrat,4,,Positive,Mixed,,False,3
muscatinejournal.com,sentiment_cat_topic,72.5,1,0,Democrat,1,,Negative,Politics,,False,3
muscatinejournal.com,sentiment_cat_topic,72.5,0,0,Both,0,,Negative,Mixed,,False,3
muscatinejournal.com,full_combination,72.5,0,0,Both,0,,Positive,Politics,local,True,2
muscatinejournal.com,full_combination,72.5,1,0,Democrat,1,,Positive,Politics,non_local,True,2
muscatinejournal.com,full_combination,72.5,1,0,Democrat,1,,Positive,Mixed,local,True,2
muscatinejournal.com,full_combination,72.5,2,1,Democrat,3,,Positive,Mixed,non_local,True,2
muscatinejournal.com,full_combination,72.5,1,0,Democrat,1,,Negative,Politics,local,True,2
muscatinejournal.com,full_combination,72.5,0,0,Both,0,,Negative,Politics,non_local,True,2
muscatinejournal.com,full_combination,72.5,0,0,Both,0,,Negative,Mixed,local,True,2
muscatinejournal.com,full_combination,72.5,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.ammoland.com,domain_only,87.5,1,7,Republican,8,,,,,False,1
www.ammoland.com,single_dimension,87.5,0,4,Republican,4,sentiment_cat,Positive,,,False,1
www.ammoland.com,single_dimension,87.5,1,3,Republican,4,sentiment_cat,Negative,,,False,1
www.ammoland.com,single_dimension,87.5,1,4,Republican,5,topic,,Politics,,False,1
www.ammoland.com,single_dimension,87.5,0,3,Republican,3,topic,,Mixed,,False,1
www.ammoland.com,single_dimension,87.5,0,2,Republican,2,local_cat,,,local,False,1
www.ammoland.com,single_dimension,87.5,1,5,Republican,6,local_cat,,,non_local,False,1
www.ammoland.com,sentiment_cat_topic,87.5,0,3,Republican,3,,Positive,Politics,,False,3
www.ammoland.com,sentiment_cat_topic,87.5,0,1,Republican,1,,Positive,Mixed,,False,3
www.ammoland.com,sentiment_cat_topic,87.5,1,1,Both,2,,Negative,Politics,,False,3
www.ammoland.com,sentiment_cat_topic,87.5,0,2,Republican,2,,Negative,Mixed,,False,3
www.ammoland.com,full_combination,87.5,0,1,Republican,1,,Positive,Politics,local,True,2
www.ammoland.com,full_combination,87.5,0,2,Republican,2,,Positive,Politics,non_local,True,2
www.ammoland.com,full_combination,87.5,0,0,Both,0,,Positive,Mixed,local,True,2
www.ammoland.com,full_combination,87.5,0,1,Republican,1,,Positive,Mixed,non_local,True,2
www.ammoland.com,full_combination,87.5,0,1,Republican,1,,Negative,Politics,local,True,2
www.ammoland.com,full_combination,87.5,1,0,Democrat,1,,Negative,Politics,non_local,True,2
www.ammoland.com,full_combination,87.5,0,0,Both,0,,Negative,Mixed,local,True,2
www.ammoland.com,full_combination,87.5,0,2,Republican,2,,Negative,Mixed,non_local,True,2
www.flatheadbeacon.com,domain_only,100.0,0,1,Republican,1,,,,,False,1
www.flatheadbeacon.com,single_dimension,100.0,0,1,Republican,1,sentiment_cat,Positive,,,False,1
www.flatheadbeacon.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.flatheadbeacon.com,single_dimension,100.0,0,1,Republican,1,topic,,Mixed,,False,1
www.flatheadbeacon.com,single_dimension,100.0,0,1,Republican,1,local_cat,,,local,False,1
www.flatheadbeacon.com,single_dimension,100.0,0,0,Both,0,local_cat,,,non_local,False,1
www.flatheadbeacon.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Mixed,,False,3
www.flatheadbeacon.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
www.flatheadbeacon.com,full_combination,100.0,0,1,Republican,1,,Positive,Mixed,local,True,2
www.flatheadbeacon.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
www.flatheadbeacon.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.flatheadbeacon.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
washingtontimes.com,domain_only,69.5,0,8,Republican,8,,,,,False,1
washingtontimes.com,single_dimension,69.5,0,2,Republican,2,sentiment_cat,Positive,,,False,1
washingtontimes.com,single_dimension,69.5,0,6,Republican,6,sentiment_cat,Negative,,,False,1
washingtontimes.com,single_dimension,69.5,0,6,Republican,6,topic,,Politics,,False,1
washingtontimes.com,single_dimension,69.5,0,2,Republican,2,topic,,Mixed,,False,1
washingtontimes.com,single_dimension,69.5,0,1,Republican,1,local_cat,,,local,False,1
washingtontimes.com,single_dimension,69.5,0,7,Republican,7,local_cat,,,non_local,False,1
washingtontimes.com,sentiment_cat_topic,69.5,0,2,Republican,2,,Positive,Politics,,False,3
washingtontimes.com,sentiment_cat_topic,69.5,0,0,Both,0,,Positive,Mixed,,False,3
washingtontimes.com,sentiment_cat_topic,69.5,0,4,Republican,4,,Negative,Politics,,False,3
